year,state,county,county_code,annual_county_population,annual_all_deaths,annual_hospital_deaths,month,monthly_hospital_deaths,monthly_covid_hospital_deaths
2018,OK,Harmon,40057,2664,43,30,Apr,Suppressed,0
2018,OK,Harmon,40057,2664,43,30,May,Suppressed,0
2018,OK,Harmon,40057,2664,43,30,Jun,Suppressed,0
2018,OK,Harmon,40057,2664,43,30,Jul,Suppressed,0
2018,OK,Harmon,40057,2664,43,30,Aug,0,0
2018,OK,Harmon,40057,2664,43,30,Sep,0,0
2018,OK,Harmon,40057,2664,43,30,Oct,Suppressed,0
2018,OK,Harmon,40057,2664,43,30,Nov,Suppressed,0
2018,OK,Harmon,40057,2664,43,30,Dec,Suppressed,0
2018,OK,Harper,40059,3797,47,27,Jan,Suppressed,0
2018,OK,Harper,40059,3797,47,27,Feb,Suppressed,0
2018,OK,Harper,40059,3797,47,27,Mar,Suppressed,0
2018,OK,Harper,40059,3797,47,27,Apr,Suppressed,0
2018,OK,Harper,40059,3797,47,27,May,Suppressed,0
2018,OK,Harper,40059,3797,47,27,Jun,Suppressed,0
2018,OK,Harper,40059,3797,47,27,Jul,Suppressed,0
2018,OK,Harper,40059,3797,47,27,Aug,Suppressed,0
2018,OK,Harper,40059,3797,47,27,Sep,0,0
2018,OK,Harper,40059,3797,47,27,Oct,Suppressed,0
2018,OK,Harper,40059,3797,47,27,Nov,Suppressed,0
2018,OK,Harper,40059,3797,47,27,Dec,Suppressed,0
2018,OK,Haskell,40061,12668,155,89,Jan,Suppressed,0
2018,OK,Haskell,40061,12668,155,89,Feb,12,0
2018,OK,Haskell,40061,12668,155,89,Mar,10,0
2018,OK,Haskell,40061,12668,155,89,Apr,Suppressed,0
2018,OK,Haskell,40061,12668,155,89,May,Suppressed,0
2018,OK,Haskell,40061,12668,155,89,Jun,Suppressed,0
2018,OK,Haskell,40061,12668,155,89,Jul,Suppressed,0
2018,OK,Haskell,40061,12668,155,89,Aug,Suppressed,0
2018,OK,Haskell,40061,12668,155,89,Sep,Suppressed,0
2018,OK,Haskell,40061,12668,155,89,Oct,Suppressed,0
2018,OK,Haskell,40061,12668,155,89,Nov,Suppressed,0
2018,OK,Haskell,40061,12668,155,89,Dec,Suppressed,0
2018,OK,Hughes,40063,13335,179,112,Jan,13,0
2018,OK,Hughes,40063,13335,179,112,Feb,Suppressed,0
2018,OK,Hughes,40063,13335,179,112,Mar,Suppressed,0
2018,OK,Hughes,40063,13335,179,112,Apr,12,0
2018,OK,Hughes,40063,13335,179,112,May,Suppressed,0
