year,state,county,county_code,annual_county_population,annual_all_deaths,annual_hospital_deaths,month,monthly_hospital_deaths,covid_monthly_hospital_deaths
2021,TX,El Paso,48141,867947,7307,4292,Sep,261,38
2021,TX,El Paso,48141,867947,7307,4292,Oct,343,56
2021,TX,El Paso,48141,867947,7307,4292,Nov,403,122
2021,TX,El Paso,48141,867947,7307,4292,Dec,536,225
2021,TX,Erath,48143,43378,463,275,Jan,52,24
2021,TX,Erath,48143,43378,463,275,Feb,28,Suppressed
2021,TX,Erath,48143,43378,463,275,Mar,15,0
2021,TX,Erath,48143,43378,463,275,Apr,11,Suppressed
2021,TX,Erath,48143,43378,463,275,May,16,Suppressed
2021,TX,Erath,48143,43378,463,275,Jun,16,0
2021,TX,Erath,48143,43378,463,275,Jul,16,0
2021,TX,Erath,48143,43378,463,275,Aug,26,Suppressed
2021,TX,Erath,48143,43378,463,275,Sep,31,15
2021,TX,Erath,48143,43378,463,275,Oct,26,Suppressed
2021,TX,Erath,48143,43378,463,275,Nov,21,Suppressed
2021,TX,Erath,48143,43378,463,275,Dec,17,Suppressed
2021,TX,Falls,48145,17313,245,149,Jan,19,Suppressed
2021,TX,Falls,48145,17313,245,149,Feb,14,Suppressed
2021,TX,Falls,48145,17313,245,149,Mar,Suppressed,Suppressed
2021,TX,Falls,48145,17313,245,149,Apr,Suppressed,0
2021,TX,Falls,48145,17313,245,149,May,13,0
2021,TX,Falls,48145,17313,245,149,Jun,12,Suppressed
2021,TX,Falls,48145,17313,245,149,Jul,Suppressed,0
2021,TX,Falls,48145,17313,245,149,Aug,12,Suppressed
2021,TX,Falls,48145,17313,245,149,Sep,20,Suppressed
2021,TX,Falls,48145,17313,245,149,Oct,15,Suppressed
2021,TX,Falls,48145,17313,245,149,Nov,14,Suppressed
2021,TX,Falls,48145,17313,245,149,Dec,12,Suppressed
2021,TX,Fannin,48147,36569,597,376,Jan,48,30
2021,TX,Fannin,48147,36569,597,376,Feb,32,11
2021,TX,Fannin,48147,36569,597,376,Mar,35,Suppressed
2021,TX,Fannin,48147,36569,597,376,Apr,29,0
2021,TX,Fannin,48147,36569,597,376,May,26,Suppressed
2021,TX,Fannin,48147,36569,597,376,Jun,21,0
2021,TX,Fannin,48147,36569,597,376,Jul,19,Suppressed
2021,TX,Fannin,48147,36569,597,376,Aug,32,11
2021,TX,Fannin,48147,36569,597,376,Sep,36,18
2021,TX,Fannin,48147,36569,597,376,Oct,44,15
2021,TX,Fannin,48147,36569,597,376,Nov,27,Suppressed
2021,TX,Fannin,48147,36569,597,376,Dec,27,Suppressed
2021,TX,Fayette,48149,24687,391,243,Jan,32,Suppressed
2021,TX,Fayette,48149,24687,391,243,Feb,18,Suppressed
2021,TX,Fayette,48149,24687,391,243,Mar,18,Suppressed
2021,TX,Fayette,48149,24687,391,243,Apr,14,Suppressed
2021,TX,Fayette,48149,24687,391,243,May,23,Suppressed
2021,TX,Fayette,48149,24687,391,243,Jun,17,Suppressed
2021,TX,Fayette,48149,24687,391,243,Jul,14,Suppressed
2021,TX,Fayette,48149,24687,391,243,Aug,28,Suppressed
2021,TX,Fayette,48149,24687,391,243,Sep,19,Suppressed
2021,TX,Fayette,48149,24687,391,243,Oct,24,Suppressed
2021,TX,Fayette,48149,24687,391,243,Nov,23,0
2021,TX,Fayette,48149,24687,391,243,Dec,13,0
2021,TX,Fisher,48151,3706,66,42,Jan,Suppressed,Suppressed
2021,TX,Fisher,48151,3706,66,42,Feb,Suppressed,Suppressed
2021,TX,Fisher,48151,3706,66,42,Mar,Suppressed,0
2021,TX,Fisher,48151,3706,66,42,Apr,Suppressed,0
2021,TX,Fisher,48151,3706,66,42,May,Suppressed,0
2021,TX,Fisher,48151,3706,66,42,Jun,Suppressed,0
2021,TX,Fisher,48151,3706,66,42,Jul,Suppressed,0
2021,TX,Fisher,48151,3706,66,42,Aug,Suppressed,Suppressed
2021,TX,Fisher,48151,3706,66,42,Sep,Suppressed,Suppressed
2021,TX,Fisher,48151,3706,66,42,Oct,Suppressed,Suppressed
2021,TX,Fisher,48151,3706,66,42,Nov,Suppressed,Suppressed
2021,TX,Fisher,48151,3706,66,42,Dec,Suppressed,Suppressed
2021,TX,Floyd,48153,5350,93,58,Jan,Suppressed,Suppressed
2021,TX,Floyd,48153,5350,93,58,Feb,0,0
2021,TX,Floyd,48153,5350,93,58,Mar,Suppressed,Suppressed
2021,TX,Floyd,48153,5350,93,58,Apr,Suppressed,0
2021,TX,Floyd,48153,5350,93,58,May,Suppressed,0
2021,TX,Floyd,48153,5350,93,58,Jun,Suppressed,0
2021,TX,Floyd,48153,5350,93,58,Jul,Suppressed,0
2021,TX,Floyd,48153,5350,93,58,Aug,Suppressed,Suppressed
2021,TX,Floyd,48153,5350,93,58,Sep,Suppressed,Suppressed
2021,TX,Floyd,48153,5350,93,58,Oct,Suppressed,Suppressed
2021,TX,Floyd,48153,5350,93,58,Nov,Suppressed,0
2021,TX,Floyd,48153,5350,93,58,Dec,Suppressed,Suppressed
2021,TX,Foard,48155,1080,25,21,Jan,Suppressed,Suppressed
2021,TX,Foard,48155,1080,25,21,Feb,Suppressed,Suppressed
2021,TX,Foard,48155,1080,25,21,Mar,Suppressed,0
2021,TX,Foard,48155,1080,25,21,Apr,0,0
2021,TX,Foard,48155,1080,25,21,May,0,0
2021,TX,Foard,48155,1080,25,21,Jun,Suppressed,0
2021,TX,Foard,48155,1080,25,21,Jul,0,0
2021,TX,Foard,48155,1080,25,21,Aug,Suppressed,0
2021,TX,Foard,48155,1080,25,21,Sep,Suppressed,0
2021,TX,Foard,48155,1080,25,21,Oct,Suppressed,0
2021,TX,Foard,48155,1080,25,21,Nov,Suppressed,0
2021,TX,Foard,48155,1080,25,21,Dec,0,0
2021,TX,Fort Bend,48157,858527,4858,2827,Jan,322,106
2021,TX,Fort Bend,48157,858527,4858,2827,Feb,251,76
2021,TX,Fort Bend,48157,858527,4858,2827,Mar,222,36
2021,TX,Fort Bend,48157,858527,4858,2827,Apr,214,21
2021,TX,Fort Bend,48157,858527,4858,2827,May,195,19
2021,TX,Fort Bend,48157,858527,4858,2827,Jun,218,Suppressed
2021,TX,Fort Bend,48157,858527,4858,2827,Jul,198,14
2021,TX,Fort Bend,48157,858527,4858,2827,Aug,278,83
2021,TX,Fort Bend,48157,858527,4858,2827,Sep,291,107
2021,TX,Fort Bend,48157,858527,4858,2827,Oct,222,44
2021,TX,Fort Bend,48157,858527,4858,2827,Nov,220,24
2021,TX,Fort Bend,48157,858527,4858,2827,Dec,196,21
2021,TX,Franklin,48159,10464,129,72,Jan,11,Suppressed
2021,TX,Franklin,48159,10464,129,72,Feb,Suppressed,Suppressed
2021,TX,Franklin,48159,10464,129,72,Mar,10,0
2021,TX,Franklin,48159,10464,129,72,Apr,Suppressed,0
2021,TX,Franklin,48159,10464,129,72,May,Suppressed,0
2021,TX,Franklin,48159,10464,129,72,Jun,Suppressed,0
2021,TX,Franklin,48159,10464,129,72,Jul,Suppressed,0
2021,TX,Franklin,48159,10464,129,72,Aug,Suppressed,0
2021,TX,Franklin,48159,10464,129,72,Sep,Suppressed,Suppressed
2021,TX,Franklin,48159,10464,129,72,Oct,Suppressed,Suppressed
2021,TX,Franklin,48159,10464,129,72,Nov,14,Suppressed
2021,TX,Franklin,48159,10464,129,72,Dec,Suppressed,0
2021,TX,Freestone,48161,19774,256,164,Jan,19,10
2021,TX,Freestone,48161,19774,256,164,Feb,18,Suppressed
2021,TX,Freestone,48161,19774,256,164,Mar,10,Suppressed
2021,TX,Freestone,48161,19774,256,164,Apr,13,Suppressed
2021,TX,Freestone,48161,19774,256,164,May,12,0
2021,TX,Freestone,48161,19774,256,164,Jun,10,0
2021,TX,Freestone,48161,19774,256,164,Jul,12,Suppressed
2021,TX,Freestone,48161,19774,256,164,Aug,21,Suppressed
2021,TX,Freestone,48161,19774,256,164,Sep,Suppressed,Suppressed
2021,TX,Freestone,48161,19774,256,164,Oct,11,Suppressed
2021,TX,Freestone,48161,19774,256,164,Nov,17,Suppressed
2021,TX,Freestone,48161,19774,256,164,Dec,12,Suppressed
2021,TX,Frio,48163,18436,221,144,Jan,29,17
2021,TX,Frio,48163,18436,221,144,Feb,13,Suppressed
2021,TX,Frio,48163,18436,221,144,Mar,10,Suppressed
2021,TX,Frio,48163,18436,221,144,Apr,Suppressed,Suppressed
2021,TX,Frio,48163,18436,221,144,May,Suppressed,0
2021,TX,Frio,48163,18436,221,144,Jun,Suppressed,0
2021,TX,Frio,48163,18436,221,144,Jul,11,Suppressed
2021,TX,Frio,48163,18436,221,144,Aug,Suppressed,Suppressed
2021,TX,Frio,48163,18436,221,144,Sep,12,Suppressed
2021,TX,Frio,48163,18436,221,144,Oct,19,Suppressed
2021,TX,Frio,48163,18436,221,144,Nov,Suppressed,Suppressed
2021,TX,Frio,48163,18436,221,144,Dec,12,Suppressed
2021,TX,Gaines,48165,21895,176,105,Jan,10,Suppressed
2021,TX,Gaines,48165,21895,176,105,Feb,11,Suppressed
2021,TX,Gaines,48165,21895,176,105,Mar,Suppressed,0
2021,TX,Gaines,48165,21895,176,105,Apr,Suppressed,0
2021,TX,Gaines,48165,21895,176,105,May,Suppressed,Suppressed
2021,TX,Gaines,48165,21895,176,105,Jun,Suppressed,0
2021,TX,Gaines,48165,21895,176,105,Jul,Suppressed,Suppressed
2021,TX,Gaines,48165,21895,176,105,Aug,12,Suppressed
2021,TX,Gaines,48165,21895,176,105,Sep,14,Suppressed
2021,TX,Gaines,48165,21895,176,105,Oct,Suppressed,Suppressed
2021,TX,Gaines,48165,21895,176,105,Nov,Suppressed,Suppressed
2021,TX,Gaines,48165,21895,176,105,Dec,12,Suppressed
2021,TX,Galveston,48167,355062,3695,2099,Jan,206,57
2021,TX,Galveston,48167,355062,3695,2099,Feb,207,59
2021,TX,Galveston,48167,355062,3695,2099,Mar,153,23
2021,TX,Galveston,48167,355062,3695,2099,Apr,173,19
2021,TX,Galveston,48167,355062,3695,2099,May,170,16
2021,TX,Galveston,48167,355062,3695,2099,Jun,133,10
2021,TX,Galveston,48167,355062,3695,2099,Jul,136,15
2021,TX,Galveston,48167,355062,3695,2099,Aug,227,93
2021,TX,Galveston,48167,355062,3695,2099,Sep,230,82
2021,TX,Galveston,48167,355062,3695,2099,Oct,170,24
2021,TX,Galveston,48167,355062,3695,2099,Nov,151,10
2021,TX,Galveston,48167,355062,3695,2099,Dec,143,17
2021,TX,Garza,48169,5863,64,37,Jan,Suppressed,Suppressed
2021,TX,Garza,48169,5863,64,37,Feb,Suppressed,Suppressed
2021,TX,Garza,48169,5863,64,37,Mar,Suppressed,Suppressed
2021,TX,Garza,48169,5863,64,37,Apr,Suppressed,0
2021,TX,Garza,48169,5863,64,37,May,Suppressed,0
2021,TX,Garza,48169,5863,64,37,Jun,Suppressed,0
2021,TX,Garza,48169,5863,64,37,Jul,Suppressed,0
2021,TX,Garza,48169,5863,64,37,Aug,Suppressed,0
2021,TX,Garza,48169,5863,64,37,Sep,Suppressed,0
2021,TX,Garza,48169,5863,64,37,Oct,Suppressed,0
2021,TX,Garza,48169,5863,64,37,Nov,Suppressed,Suppressed
2021,TX,Garza,48169,5863,64,37,Dec,Suppressed,Suppressed
2021,TX,Gillespie,48171,27297,417,274,Jan,43,21
2021,TX,Gillespie,48171,27297,417,274,Feb,19,Suppressed
2021,TX,Gillespie,48171,27297,417,274,Mar,14,0
2021,TX,Gillespie,48171,27297,417,274,Apr,18,Suppressed
2021,TX,Gillespie,48171,27297,417,274,May,20,Suppressed
2021,TX,Gillespie,48171,27297,417,274,Jun,20,Suppressed
2021,TX,Gillespie,48171,27297,417,274,Jul,16,Suppressed
2021,TX,Gillespie,48171,27297,417,274,Aug,31,Suppressed
2021,TX,Gillespie,48171,27297,417,274,Sep,23,Suppressed
2021,TX,Gillespie,48171,27297,417,274,Oct,19,Suppressed
2021,TX,Gillespie,48171,27297,417,274,Nov,20,Suppressed
2021,TX,Gillespie,48171,27297,417,274,Dec,31,Suppressed
2021,TX,Glasscock,48173,1149,12,Suppressed,Jan,Suppressed,Suppressed
2021,TX,Glasscock,48173,1149,12,Suppressed,Feb,Suppressed,0
2021,TX,Glasscock,48173,1149,12,Suppressed,Mar,0,0
2021,TX,Glasscock,48173,1149,12,Suppressed,Apr,Suppressed,0
2021,TX,Glasscock,48173,1149,12,Suppressed,May,Suppressed,0
2021,TX,Glasscock,48173,1149,12,Suppressed,Jun,0,0
2021,TX,Glasscock,48173,1149,12,Suppressed,Jul,0,0
2021,TX,Glasscock,48173,1149,12,Suppressed,Aug,Suppressed,Suppressed
2021,TX,Glasscock,48173,1149,12,Suppressed,Sep,Suppressed,0
2021,TX,Glasscock,48173,1149,12,Suppressed,Oct,0,0
2021,TX,Glasscock,48173,1149,12,Suppressed,Nov,0,0
2021,TX,Glasscock,48173,1149,12,Suppressed,Dec,0,0
2021,TX,Goliad,48175,7163,98,53,Jan,Suppressed,Suppressed
2021,TX,Goliad,48175,7163,98,53,Feb,Suppressed,Suppressed
2021,TX,Goliad,48175,7163,98,53,Mar,Suppressed,0
2021,TX,Goliad,48175,7163,98,53,Apr,Suppressed,0
2021,TX,Goliad,48175,7163,98,53,May,Suppressed,0
2021,TX,Goliad,48175,7163,98,53,Jun,Suppressed,Suppressed
2021,TX,Goliad,48175,7163,98,53,Jul,Suppressed,0
2021,TX,Goliad,48175,7163,98,53,Aug,Suppressed,Suppressed
2021,TX,Goliad,48175,7163,98,53,Sep,Suppressed,Suppressed
2021,TX,Goliad,48175,7163,98,53,Oct,Suppressed,Suppressed
2021,TX,Goliad,48175,7163,98,53,Nov,Suppressed,0
2021,TX,Goliad,48175,7163,98,53,Dec,11,0
2021,TX,Gonzales,48177,19641,272,170,Jan,27,15
2021,TX,Gonzales,48177,19641,272,170,Feb,22,10
2021,TX,Gonzales,48177,19641,272,170,Mar,Suppressed,Suppressed
2021,TX,Gonzales,48177,19641,272,170,Apr,Suppressed,Suppressed
2021,TX,Gonzales,48177,19641,272,170,May,10,0
2021,TX,Gonzales,48177,19641,272,170,Jun,10,0
2021,TX,Gonzales,48177,19641,272,170,Jul,14,Suppressed
2021,TX,Gonzales,48177,19641,272,170,Aug,12,Suppressed
2021,TX,Gonzales,48177,19641,272,170,Sep,27,16
2021,TX,Gonzales,48177,19641,272,170,Oct,11,Suppressed
2021,TX,Gonzales,48177,19641,272,170,Nov,12,Suppressed
2021,TX,Gonzales,48177,19641,272,170,Dec,10,Suppressed
2021,TX,Gray,48179,21030,350,234,Jan,23,11
2021,TX,Gray,48179,21030,350,234,Feb,22,Suppressed
2021,TX,Gray,48179,21030,350,234,Mar,14,Suppressed
2021,TX,Gray,48179,21030,350,234,Apr,13,Suppressed
2021,TX,Gray,48179,21030,350,234,May,11,0
2021,TX,Gray,48179,21030,350,234,Jun,12,0
2021,TX,Gray,48179,21030,350,234,Jul,15,Suppressed
2021,TX,Gray,48179,21030,350,234,Aug,18,Suppressed
2021,TX,Gray,48179,21030,350,234,Sep,18,Suppressed
2021,TX,Gray,48179,21030,350,234,Oct,25,Suppressed
2021,TX,Gray,48179,21030,350,234,Nov,27,Suppressed
2021,TX,Gray,48179,21030,350,234,Dec,36,15
2021,TX,Grayson,48181,139336,1971,1238,Jan,165,83
2021,TX,Grayson,48181,139336,1971,1238,Feb,107,30
2021,TX,Grayson,48181,139336,1971,1238,Mar,90,14
2021,TX,Grayson,48181,139336,1971,1238,Apr,81,Suppressed
2021,TX,Grayson,48181,139336,1971,1238,May,68,Suppressed
2021,TX,Grayson,48181,139336,1971,1238,Jun,82,Suppressed
2021,TX,Grayson,48181,139336,1971,1238,Jul,78,Suppressed
2021,TX,Grayson,48181,139336,1971,1238,Aug,116,36
2021,TX,Grayson,48181,139336,1971,1238,Sep,113,53
2021,TX,Grayson,48181,139336,1971,1238,Oct,126,36
2021,TX,Grayson,48181,139336,1971,1238,Nov,101,15
2021,TX,Grayson,48181,139336,1971,1238,Dec,111,22
2021,TX,Gregg,48183,124201,1828,1208,Jan,157,83
2021,TX,Gregg,48183,124201,1828,1208,Feb,93,29
2021,TX,Gregg,48183,124201,1828,1208,Mar,83,Suppressed
2021,TX,Gregg,48183,124201,1828,1208,Apr,72,Suppressed
2021,TX,Gregg,48183,124201,1828,1208,May,83,Suppressed
2021,TX,Gregg,48183,124201,1828,1208,Jun,66,Suppressed
2021,TX,Gregg,48183,124201,1828,1208,Jul,90,Suppressed
2021,TX,Gregg,48183,124201,1828,1208,Aug,112,42
2021,TX,Gregg,48183,124201,1828,1208,Sep,157,82
2021,TX,Gregg,48183,124201,1828,1208,Oct,112,40
2021,TX,Gregg,48183,124201,1828,1208,Nov,100,13
2021,TX,Gregg,48183,124201,1828,1208,Dec,83,Suppressed
2021,TX,Grimes,48185,30287,396,219,Jan,28,10
2021,TX,Grimes,48185,30287,396,219,Feb,18,Suppressed
2021,TX,Grimes,48185,30287,396,219,Mar,13,0
2021,TX,Grimes,48185,30287,396,219,Apr,14,Suppressed
2021,TX,Grimes,48185,30287,396,219,May,Suppressed,Suppressed
2021,TX,Grimes,48185,30287,396,219,Jun,12,Suppressed
2021,TX,Grimes,48185,30287,396,219,Jul,17,0
2021,TX,Grimes,48185,30287,396,219,Aug,27,Suppressed
2021,TX,Grimes,48185,30287,396,219,Sep,34,16
2021,TX,Grimes,48185,30287,396,219,Oct,17,Suppressed
2021,TX,Grimes,48185,30287,396,219,Nov,13,Suppressed
2021,TX,Grimes,48185,30287,396,219,Dec,17,0
2021,TX,Guadalupe,48187,177036,1617,888,Jan,109,51
2021,TX,Guadalupe,48187,177036,1617,888,Feb,71,17
2021,TX,Guadalupe,48187,177036,1617,888,Mar,71,13
2021,TX,Guadalupe,48187,177036,1617,888,Apr,46,Suppressed
2021,TX,Guadalupe,48187,177036,1617,888,May,54,Suppressed
2021,TX,Guadalupe,48187,177036,1617,888,Jun,62,Suppressed
2021,TX,Guadalupe,48187,177036,1617,888,Jul,61,Suppressed
2021,TX,Guadalupe,48187,177036,1617,888,Aug,107,48
2021,TX,Guadalupe,48187,177036,1617,888,Sep,92,43
2021,TX,Guadalupe,48187,177036,1617,888,Oct,86,26
2021,TX,Guadalupe,48187,177036,1617,888,Nov,63,Suppressed
2021,TX,Guadalupe,48187,177036,1617,888,Dec,66,Suppressed
2021,TX,Hale,48189,32220,395,253,Jan,29,14
2021,TX,Hale,48189,32220,395,253,Feb,21,Suppressed
2021,TX,Hale,48189,32220,395,253,Mar,15,0
2021,TX,Hale,48189,32220,395,253,Apr,14,Suppressed
2021,TX,Hale,48189,32220,395,253,May,12,Suppressed
2021,TX,Hale,48189,32220,395,253,Jun,16,0
2021,TX,Hale,48189,32220,395,253,Jul,16,Suppressed
2021,TX,Hale,48189,32220,395,253,Aug,27,11
2021,TX,Hale,48189,32220,395,253,Sep,24,13
2021,TX,Hale,48189,32220,395,253,Oct,24,Suppressed
2021,TX,Hale,48189,32220,395,253,Nov,13,Suppressed
2021,TX,Hale,48189,32220,395,253,Dec,42,12
2021,TX,Hall,48191,2845,52,36,Jan,Suppressed,Suppressed
2021,TX,Hall,48191,2845,52,36,Feb,Suppressed,0
2021,TX,Hall,48191,2845,52,36,Mar,0,0
2021,TX,Hall,48191,2845,52,36,Apr,0,0
2021,TX,Hall,48191,2845,52,36,May,Suppressed,0
2021,TX,Hall,48191,2845,52,36,Jun,Suppressed,0
2021,TX,Hall,48191,2845,52,36,Jul,Suppressed,0
2021,TX,Hall,48191,2845,52,36,Aug,Suppressed,0
2021,TX,Hall,48191,2845,52,36,Sep,Suppressed,0
2021,TX,Hall,48191,2845,52,36,Oct,Suppressed,0
2021,TX,Hall,48191,2845,52,36,Nov,Suppressed,0
2021,TX,Hall,48191,2845,52,36,Dec,Suppressed,Suppressed
2021,TX,Hamilton,48193,8229,157,108,Jan,14,Suppressed
2021,TX,Hamilton,48193,8229,157,108,Feb,Suppressed,Suppressed
2021,TX,Hamilton,48193,8229,157,108,Mar,Suppressed,0
2021,TX,Hamilton,48193,8229,157,108,Apr,11,Suppressed
2021,TX,Hamilton,48193,8229,157,108,May,10,0
2021,TX,Hamilton,48193,8229,157,108,Jun,Suppressed,Suppressed
2021,TX,Hamilton,48193,8229,157,108,Jul,Suppressed,0
2021,TX,Hamilton,48193,8229,157,108,Aug,Suppressed,0
2021,TX,Hamilton,48193,8229,157,108,Sep,14,Suppressed
2021,TX,Hamilton,48193,8229,157,108,Oct,11,0
2021,TX,Hamilton,48193,8229,157,108,Nov,Suppressed,0
2021,TX,Hamilton,48193,8229,157,108,Dec,Suppressed,0
2021,TX,Hansford,48195,5159,62,46,Jan,Suppressed,Suppressed
2021,TX,Hansford,48195,5159,62,46,Feb,Suppressed,Suppressed
2021,TX,Hansford,48195,5159,62,46,Mar,Suppressed,Suppressed
2021,TX,Hansford,48195,5159,62,46,Apr,Suppressed,Suppressed
2021,TX,Hansford,48195,5159,62,46,May,Suppressed,0
2021,TX,Hansford,48195,5159,62,46,Jun,Suppressed,0
2021,TX,Hansford,48195,5159,62,46,Jul,Suppressed,0
2021,TX,Hansford,48195,5159,62,46,Aug,Suppressed,Suppressed
2021,TX,Hansford,48195,5159,62,46,Sep,Suppressed,0
2021,TX,Hansford,48195,5159,62,46,Oct,Suppressed,0
2021,TX,Hansford,48195,5159,62,46,Nov,Suppressed,Suppressed
2021,TX,Hansford,48195,5159,62,46,Dec,Suppressed,Suppressed
2021,TX,Hardeman,48197,3552,46,31,Jan,Suppressed,Suppressed
2021,TX,Hardeman,48197,3552,46,31,Feb,Suppressed,0
2021,TX,Hardeman,48197,3552,46,31,Mar,Suppressed,0
2021,TX,Hardeman,48197,3552,46,31,Apr,Suppressed,0
2021,TX,Hardeman,48197,3552,46,31,May,Suppressed,0
2021,TX,Hardeman,48197,3552,46,31,Jun,Suppressed,0
2021,TX,Hardeman,48197,3552,46,31,Jul,0,0
2021,TX,Hardeman,48197,3552,46,31,Aug,Suppressed,Suppressed
2021,TX,Hardeman,48197,3552,46,31,Sep,Suppressed,0
2021,TX,Hardeman,48197,3552,46,31,Oct,Suppressed,Suppressed
2021,TX,Hardeman,48197,3552,46,31,Nov,Suppressed,0
2021,TX,Hardeman,48197,3552,46,31,Dec,Suppressed,0
2021,TX,Hardin,48199,56973,806,506,Jan,51,25
2021,TX,Hardin,48199,56973,806,506,Feb,46,11
2021,TX,Hardin,48199,56973,806,506,Mar,35,Suppressed
2021,TX,Hardin,48199,56973,806,506,Apr,32,Suppressed
2021,TX,Hardin,48199,56973,806,506,May,26,Suppressed
2021,TX,Hardin,48199,56973,806,506,Jun,34,Suppressed
2021,TX,Hardin,48199,56973,806,506,Jul,34,Suppressed
2021,TX,Hardin,48199,56973,806,506,Aug,61,33
2021,TX,Hardin,48199,56973,806,506,Sep,62,36
2021,TX,Hardin,48199,56973,806,506,Oct,44,Suppressed
2021,TX,Hardin,48199,56973,806,506,Nov,43,Suppressed
2021,TX,Hardin,48199,56973,806,506,Dec,38,Suppressed
2021,TX,Harris,48201,4728030,36311,21912,Jan,2488,976
2021,TX,Harris,48201,4728030,36311,21912,Feb,2093,739
2021,TX,Harris,48201,4728030,36311,21912,Mar,1743,417
2021,TX,Harris,48201,4728030,36311,21912,Apr,1565,230
2021,TX,Harris,48201,4728030,36311,21912,May,1493,158
2021,TX,Harris,48201,4728030,36311,21912,Jun,1419,92
2021,TX,Harris,48201,4728030,36311,21912,Jul,1459,133
2021,TX,Harris,48201,4728030,36311,21912,Aug,2298,856
2021,TX,Harris,48201,4728030,36311,21912,Sep,2455,1042
2021,TX,Harris,48201,4728030,36311,21912,Oct,1797,469
2021,TX,Harris,48201,4728030,36311,21912,Nov,1538,183
2021,TX,Harris,48201,4728030,36311,21912,Dec,1564,165
2021,TX,Harrison,48203,69150,952,576,Jan,59,23
2021,TX,Harrison,48203,69150,952,576,Feb,47,13
2021,TX,Harrison,48203,69150,952,576,Mar,40,Suppressed
2021,TX,Harrison,48203,69150,952,576,Apr,38,Suppressed
2021,TX,Harrison,48203,69150,952,576,May,47,Suppressed
2021,TX,Harrison,48203,69150,952,576,Jun,34,Suppressed
2021,TX,Harrison,48203,69150,952,576,Jul,45,Suppressed
2021,TX,Harrison,48203,69150,952,576,Aug,58,25
2021,TX,Harrison,48203,69150,952,576,Sep,75,42
2021,TX,Harrison,48203,69150,952,576,Oct,54,16
2021,TX,Harrison,48203,69150,952,576,Nov,39,Suppressed
2021,TX,Harrison,48203,69150,952,576,Dec,40,Suppressed
2021,TX,Hartley,48205,5397,46,32,Jan,Suppressed,0
2021,TX,Hartley,48205,5397,46,32,Feb,Suppressed,0
2021,TX,Hartley,48205,5397,46,32,Mar,0,0
2021,TX,Hartley,48205,5397,46,32,Apr,Suppressed,0
2021,TX,Hartley,48205,5397,46,32,May,Suppressed,0
2021,TX,Hartley,48205,5397,46,32,Jun,Suppressed,0
2021,TX,Hartley,48205,5397,46,32,Jul,Suppressed,0
2021,TX,Hartley,48205,5397,46,32,Aug,Suppressed,0
2021,TX,Hartley,48205,5397,46,32,Sep,Suppressed,Suppressed
2021,TX,Hartley,48205,5397,46,32,Oct,Suppressed,Suppressed
2021,TX,Hartley,48205,5397,46,32,Nov,Suppressed,0
2021,TX,Hartley,48205,5397,46,32,Dec,Suppressed,Suppressed
2021,TX,Haskell,48207,5411,111,79,Jan,10,Suppressed
2021,TX,Haskell,48207,5411,111,79,Feb,Suppressed,Suppressed
2021,TX,Haskell,48207,5411,111,79,Mar,Suppressed,Suppressed
2021,TX,Haskell,48207,5411,111,79,Apr,Suppressed,0
2021,TX,Haskell,48207,5411,111,79,May,Suppressed,0
2021,TX,Haskell,48207,5411,111,79,Jun,Suppressed,0
2021,TX,Haskell,48207,5411,111,79,Jul,Suppressed,Suppressed
2021,TX,Haskell,48207,5411,111,79,Aug,Suppressed,Suppressed
2021,TX,Haskell,48207,5411,111,79,Sep,Suppressed,Suppressed
2021,TX,Haskell,48207,5411,111,79,Oct,Suppressed,0
2021,TX,Haskell,48207,5411,111,79,Nov,Suppressed,Suppressed
2021,TX,Haskell,48207,5411,111,79,Dec,Suppressed,Suppressed
2021,TX,Hays,48209,255397,1649,909,Jan,103,48
2021,TX,Hays,48209,255397,1649,909,Feb,77,25
2021,TX,Hays,48209,255397,1649,909,Mar,61,Suppressed
2021,TX,Hays,48209,255397,1649,909,Apr,45,Suppressed
2021,TX,Hays,48209,255397,1649,909,May,58,Suppressed
2021,TX,Hays,48209,255397,1649,909,Jun,61,Suppressed
2021,TX,Hays,48209,255397,1649,909,Jul,71,Suppressed
2021,TX,Hays,48209,255397,1649,909,Aug,104,38
2021,TX,Hays,48209,255397,1649,909,Sep,102,32
2021,TX,Hays,48209,255397,1649,909,Oct,85,25
2021,TX,Hays,48209,255397,1649,909,Nov,78,Suppressed
2021,TX,Hays,48209,255397,1649,909,Dec,64,Suppressed
2021,TX,Hemphill,48211,3271,24,17,Jan,0,0
2021,TX,Hemphill,48211,3271,24,17,Feb,0,0
2021,TX,Hemphill,48211,3271,24,17,Mar,Suppressed,0
2021,TX,Hemphill,48211,3271,24,17,Apr,Suppressed,0
2021,TX,Hemphill,48211,3271,24,17,May,Suppressed,Suppressed
2021,TX,Hemphill,48211,3271,24,17,Jun,0,0
2021,TX,Hemphill,48211,3271,24,17,Jul,Suppressed,0
2021,TX,Hemphill,48211,3271,24,17,Aug,Suppressed,0
2021,TX,Hemphill,48211,3271,24,17,Sep,Suppressed,0
2021,TX,Hemphill,48211,3271,24,17,Oct,Suppressed,0
2021,TX,Hemphill,48211,3271,24,17,Nov,Suppressed,0
2021,TX,Hemphill,48211,3271,24,17,Dec,Suppressed,0
2021,TX,Henderson,48213,83667,1572,951,Jan,108,50
